"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","new","total"
"Fall","2011","Aug","22","No","Thursday","Yes","Good",21.14,22.0028,83,0,21,126,147
"Fall","2011","Aug","23","No","Thursday","Yes","Good",21.14,22.0028,83,6.0032,15,69,84
"Fall","2011","Aug","0","No","Friday","Yes","Good",21.14,22.0028,83,8.9981,9,42,51
"Fall","2011","Aug","1","No","Friday","Yes","Good",21.14,22.0028,83,0,10,13,23
"Fall","2011","Aug","2","No","Friday","Yes","Good",21.14,20.9996,88,8.9981,4,16,20
"Fall","2011","Aug","3","No","Friday","Yes","Good",20.2,20.003,88,7.0015,3,8,11
"Fall","2011","Aug","4","No","Friday","Yes","Good",21.14,20.9996,88,0,2,6,8
"Fall","2011","Aug","5","No","Friday","Yes","Fair",21.14,20.9996,88,0,3,23,26
"Fall","2011","Aug","6","No","Friday","Yes","Good",21.14,20.9996,88,0,5,100,105
"Fall","2011","Aug","7","No","Friday","Yes","Good",22.08,22.0028,83,0,3,263,266
"Fall","2011","Aug","8","No","Friday","Yes","Good",23.02,24.0026,83,7.0015,17,387,404
"Fall","2011","Aug","9","No","Friday","Yes","Good",24.9,28.0022,74,0,39,191,230
"Fall","2011","Aug","10","No","Friday","Yes","Good",26.78,30.002,66,6.0032,34,89,123
"Fall","2011","Aug","11","No","Friday","Yes","Fair",27.72,30.9986,62,0,63,151,214
"Fall","2011","Aug","12","No","Friday","Yes","Fair",27.72,32.0018,66,7.0015,70,173,243
"Fall","2011","Aug","13","No","Friday","Yes","Fair",28.66,32.9984,59,7.0015,72,165,237
"Fall","2011","Aug","14","No","Friday","Yes","Good",29.6,34.9982,59,0,55,164,219
"Fall","2011","Aug","15","No","Friday","Yes","Fair",29.6,34.9982,59,12.998,53,196,249
"Fall","2011","Aug","16","No","Friday","Yes","Good",28.66,32.9984,62,7.0015,50,293,343
"Fall","2011","Aug","17","No","Friday","Yes","Good",26.78,30.9986,74,16.9979,56,433,489
"Fall","2011","Aug","18","No","Friday","Yes","Fair",26.78,30.9986,74,8.9981,40,370,410
"Fall","2011","Aug","19","No","Friday","Yes","Good",25.84,30.002,79,7.0015,55,235,290
"Fall","2011","Aug","20","No","Friday","Yes","Good",25.84,30.002,79,6.0032,39,183,222
"Fall","2011","Aug","21","No","Friday","Yes","Good",25.84,30.002,79,11.0014,38,152,190
"Fall","2011","Aug","22","No","Friday","Yes","Good",25.84,30.002,79,7.0015,26,126,152
"Fall","2011","Aug","23","No","Friday","Yes","Good",24.9,28.0022,84,6.0032,22,114,136
"Fall","2011","Aug","0","No","Saturday","No","Good",24.9,28.0022,84,7.0015,33,112,145
"Fall","2011","Aug","1","No","Saturday","No","Good",24.9,28.0022,84,11.0014,13,51,64
"Fall","2011","Aug","2","No","Saturday","No","Good",24.9,28.0022,84,12.998,18,59,77
"Fall","2011","Aug","3","No","Saturday","No","Fair",24.9,28.0022,84,15.0013,8,22,30
"Fall","2011","Aug","4","No","Saturday","No","Fair",24.9,28.0022,84,15.0013,1,3,4
"Fall","2011","Aug","5","No","Saturday","No","Fair",24.9,28.0022,84,19.9995,1,11,12
"Fall","2011","Aug","6","No","Saturday","No","Fair",24.9,28.0022,84,19.9995,3,15,18
"Fall","2011","Aug","7","No","Saturday","No","Fair",24.9,28.0022,84,23.9994,2,26,28
"Fall","2011","Aug","8","No","Saturday","No","Fair",24.9,28.0022,84,16.9979,14,62,76
"Fall","2011","Aug","9","No","Saturday","No","Fair",24.9,28.0022,84,27.9993,28,128,156
"Fall","2011","Aug","10","No","Saturday","No","Fair",24.9,28.0022,79,31.0009,51,154,205
"Fall","2011","Aug","11","No","Saturday","No","Bad",23.02,22.9994,89,27.9993,15,73,88
"Fall","2011","Aug","12","No","Saturday","No","Bad",23.02,24.0026,83,32.9975,11,65,76
"Fall","2011","Aug","13","No","Saturday","No","Bad",23.02,24.0026,83,26.0027,10,33,43
"Fall","2011","Aug","14","No","Saturday","No","Bad",22.08,22.0028,89,36.9974,4,19,23
"Fall","2011","Aug","15","No","Saturday","No","Bad",22.08,22.0028,89,36.9974,2,28,30
"Fall","2011","Aug","16","No","Saturday","No","Bad",22.08,22.0028,89,35.0008,10,14,24
"Fall","2011","Aug","17","No","Saturday","No","Bad",22.08,22.0028,89,55.9986,2,14,16
"Fall","2011","Aug","7","No","Sunday","No","Bad",21.14,22.0028,83,23.9994,0,1,1
"Fall","2011","Aug","8","No","Sunday","No","Bad",21.14,22.0028,83,27.9993,2,6,8
"Fall","2011","Aug","9","No","Sunday","No","Good",23.02,24.9992,74,27.9993,7,46,53
"Fall","2011","Aug","10","No","Sunday","No","Good",24.9,26.999,61,40.9973,27,115,142
"Fall","2011","Aug","11","No","Sunday","No","Good",24.9,26.999,58,26.0027,59,178,237
"Fall","2011","Aug","12","No","Sunday","No","Good",26.78,28.0022,51,26.0027,88,218,306
"Fall","2011","Aug","13","No","Sunday","No","Good",27.72,28.9988,45,23.9994,129,302,431
"Fall","2011","Aug","14","No","Sunday","No","Good",28.66,30.002,43,27.9993,157,290,447
"Fall","2011","Aug","15","No","Sunday","No","Good",28.66,30.002,43,23.9994,155,314,469
"Fall","2011","Aug","16","No","Sunday","No","Good",29.6,30.9986,36,26.0027,196,295,491
"Fall","2011","Aug","17","No","Sunday","No","Good",27.72,28.9988,40,19.9995,145,253,398
"Fall","2011","Aug","18","No","Sunday","No","Good",26.78,28.0022,42,15.0013,145,257,402
"Fall","2011","Aug","19","No","Sunday","No","Good",25.84,28.0022,48,7.0015,140,247,387
"Fall","2011","Aug","20","No","Sunday","No","Good",25.84,26.999,45,7.0015,64,150,214
"Fall","2011","Aug","21","No","Sunday","No","Good",23.02,24.9992,61,8.9981,60,126,186
"Fall","2011","Aug","22","No","Sunday","No","Good",22.08,24.0026,69,7.0015,25,73,98
"Fall","2011","Aug","23","No","Sunday","No","Good",21.14,22.9994,73,7.0015,16,48,64
"Fall","2011","Aug","0","No","Monday","Yes","Good",21.14,22.9994,73,7.0015,13,21,34
"Fall","2011","Aug","1","No","Monday","Yes","Good",20.2,22.9994,69,7.0015,5,15,20
"Fall","2011","Aug","2","No","Monday","Yes","Good",20.2,22.9994,69,12.998,8,5,13
"Fall","2011","Aug","3","No","Monday","Yes","Good",20.2,22.9994,69,7.0015,1,5,6
"Fall","2011","Aug","4","No","Monday","Yes","Good",18.32,18.9998,68,8.9981,0,3,3
"Fall","2011","Aug","5","No","Monday","Yes","Good",18.32,18.9998,73,8.9981,0,17,17
"Fall","2011","Aug","6","No","Monday","Yes","Good",18.32,18.9998,73,8.9981,3,99,102
"Fall","2011","Aug","7","No","Monday","Yes","Good",20.2,24.0026,60,15.0013,11,273,284
"Fall","2011","Aug","8","No","Monday","Yes","Good",21.14,24.9992,57,16.9979,20,384,404
"Fall","2011","Aug","9","No","Monday","Yes","Good",21.14,24.9992,53,16.9979,22,166,188
"Fall","2011","Aug","10","No","Monday","Yes","Good",23.02,24.9992,47,15.0013,42,73,115
"Fall","2011","Aug","11","No","Monday","Yes","Good",23.02,24.9992,47,11.0014,38,100,138
"Fall","2011","Aug","12","No","Monday","Yes","Fair",23.96,26.0024,44,11.0014,48,159,207
"Fall","2011","Aug","13","No","Monday","Yes","Fair",24.9,26.0024,39,0,48,170,218
"Fall","2011","Aug","14","No","Monday","Yes","Good",24.9,26.0024,42,0,55,127,182
"Fall","2011","Aug","15","No","Monday","Yes","Good",24.9,26.0024,42,11.0014,56,164,220
"Fall","2011","Aug","16","No","Monday","Yes","Good",25.84,26.999,42,11.0014,56,226,282
"Fall","2011","Aug","17","No","Monday","Yes","Fair",24.9,26.0024,47,15.0013,67,524,591
"Fall","2011","Aug","18","No","Monday","Yes","Good",23.02,24.9992,47,16.9979,60,487,547
"Fall","2011","Aug","19","No","Monday","Yes","Good",23.02,24.9992,47,16.9979,50,317,367
"Fall","2011","Aug","20","No","Monday","Yes","Good",22.08,24.9992,53,11.0014,50,227,277
"Fall","2011","Aug","21","No","Monday","Yes","Good",22.08,24.9992,53,12.998,34,168,202
"Fall","2011","Aug","22","No","Monday","Yes","Good",21.14,24.9992,57,8.9981,23,119,142
"Fall","2011","Aug","23","No","Monday","Yes","Good",20.2,24.0026,60,6.0032,19,56,75
"Fall","2011","Aug","0","No","Tuesday","Yes","Good",18.32,18.9998,73,8.9981,10,17,27
"Fall","2011","Aug","1","No","Tuesday","Yes","Good",18.32,18.9998,68,7.0015,6,7,13
"Fall","2011","Aug","2","No","Tuesday","Yes","Good",17.38,18.0032,73,7.0015,2,8,10
"Fall","2011","Aug","3","No","Tuesday","Yes","Good",17.38,18.0032,73,12.998,2,2,4
"Fall","2011","Aug","4","No","Tuesday","Yes","Good",16.44,17,77,11.0014,0,6,6
"Fall","2011","Aug","5","No","Tuesday","Yes","Good",16.44,17,77,6.0032,1,27,28
"Fall","2011","Aug","6","No","Tuesday","Yes","Good",17.38,18.0032,73,7.0015,4,115,119
"Fall","2011","Aug","7","No","Tuesday","Yes","Good",18.32,18.9998,68,8.9981,19,338,357
"Fall","2011","Aug","8","No","Tuesday","Yes","Good",21.14,24.9992,57,8.9981,34,459,493
"Fall","2011","Aug","9","No","Tuesday","Yes","Good",23.02,24.9992,50,15.0013,38,180,218
"Fall","2011","Aug","10","No","Tuesday","Yes","Good",24.9,26.0024,39,15.0013,28,109,137
"Fall","2011","Aug","11","No","Tuesday","Yes","Good",25.84,26.999,37,12.998,60,115,175
"Fall","2011","Aug","12","No","Tuesday","Yes","Good",25.84,26.999,37,0,65,172,237
"Fall","2011","Aug","13","No","Tuesday","Yes","Good",26.78,26.999,35,7.0015,59,170,229
"Fall","2011","Aug","14","No","Tuesday","Yes","Good",26.78,26.999,33,11.0014,58,151,209
"Fall","2011","Aug","15","No","Tuesday","Yes","Good",26.78,26.999,35,15.0013,34,162,196
"Fall","2011","Aug","16","No","Tuesday","Yes","Good",26.78,26.999,37,11.0014,42,295,337
"Fall","2011","Aug","17","No","Tuesday","Yes","Good",25.84,26.999,42,12.998,62,549,611
"Fall","2011","Aug","18","No","Tuesday","Yes","Good",24.9,26.0024,45,11.0014,60,516,576
"Fall","2011","Aug","19","No","Tuesday","Yes","Good",23.02,24.9992,50,6.0032,68,397,465
"Fall","2011","Aug","20","No","Tuesday","Yes","Good",23.02,24.9992,50,0,39,259,298
"Fall","2011","Aug","21","No","Tuesday","Yes","Good",22.08,24.0026,65,6.0032,43,180,223
"Fall","2011","Aug","22","No","Tuesday","Yes","Good",21.14,24.0026,61,0,22,121,143
"Fall","2011","Aug","23","No","Tuesday","Yes","Good",21.14,24.0026,61,0,19,74,93
"Fall","2011","Aug","0","No","Wednesday","Yes","Good",20.2,22.9994,69,0,8,24,32
"Fall","2011","Aug","1","No","Wednesday","Yes","Good",20.2,22.9994,69,0,2,13,15
"Fall","2011","Aug","2","No","Wednesday","Yes","Good",18.32,18.9998,73,0,1,5,6
"Fall","2011","Aug","3","No","Wednesday","Yes","Good",18.32,18.9998,78,0,2,4,6
"Fall","2011","Aug","4","No","Wednesday","Yes","Good",18.32,18.9998,73,0,0,5,5
"Fall","2011","Aug","5","No","Wednesday","Yes","Good",17.38,18.0032,83,6.0032,2,25,27
"Fall","2011","Aug","6","No","Wednesday","Yes","Good",17.38,18.0032,77,0,4,107,111
"Fall","2011","Aug","7","No","Wednesday","Yes","Good",20.2,22.0028,78,0,12,316,328
"Fall","2011","Aug","8","No","Wednesday","Yes","Good",21.14,24.0026,69,0,27,440,467
"Fall","2011","Aug","9","No","Wednesday","Yes","Good",22.08,24.0026,69,6.0032,27,217,244
"Fall","2011","Aug","10","No","Wednesday","Yes","Good",24.9,26.0024,45,7.0015,33,105,138
"Fall","2011","Aug","11","No","Wednesday","Yes","Good",25.84,26.999,42,8.9981,28,143,171
"Fall","2011","Aug","12","No","Wednesday","Yes","Good",26.78,28.0022,43,8.9981,68,192,260
"Fall","2011","Aug","13","No","Wednesday","Yes","Good",26.78,26.999,37,7.0015,39,182,221
"Fall","2011","Aug","14","No","Wednesday","Yes","Good",26.78,26.999,40,8.9981,48,148,196
"Fall","2011","Aug","15","No","Wednesday","Yes","Good",26.78,26.999,40,8.9981,34,138,172
"Fall","2011","Aug","16","No","Wednesday","Yes","Good",26.78,28.0022,42,8.9981,46,263,309
"Fall","2011","Aug","17","No","Wednesday","Yes","Good",25.84,26.999,45,8.9981,83,525,608
"Fall","2011","Aug","18","No","Wednesday","Yes","Good",24.9,26.999,51,15.0013,70,495,565
"Fall","2011","Aug","19","No","Wednesday","Yes","Good",31.48,34.9982,47,16.9979,53,393,446
"Fall","2011","Aug","20","No","Wednesday","Yes","Good",23.02,24.9992,57,8.9981,30,259,289
"Fall","2011","Aug","21","No","Wednesday","Yes","Good",23.02,24.9992,61,6.0032,27,174,201
"Fall","2011","Aug","22","No","Wednesday","Yes","Good",22.08,24.0026,69,0,20,137,157
"Fall","2011","Aug","23","No","Wednesday","Yes","Good",20.2,22.0028,78,7.0015,24,60,84
"Fall","2011","Sep","0","No","Thursday","Yes","Good",20.2,22.0028,78,7.0015,18,33,51
"Fall","2011","Sep","1","No","Thursday","Yes","Good",20.2,22.9994,73,6.0032,7,14,21
"Fall","2011","Sep","2","No","Thursday","Yes","Good",19.26,20.003,78,6.0032,14,11,25
"Fall","2011","Sep","3","No","Thursday","Yes","Good",19.26,20.003,78,6.0032,7,7,14
"Fall","2011","Sep","4","No","Thursday","Yes","Good",18.32,18.9998,83,6.0032,0,7,7
"Fall","2011","Sep","5","No","Thursday","Yes","Good",18.32,18.9998,73,6.0032,1,22,23
"Fall","2011","Sep","6","No","Thursday","Yes","Good",20.2,22.0028,78,0,2,103,105
"Fall","2011","Sep","7","No","Thursday","Yes","Good",20.2,22.0028,78,0,7,335,342
"Fall","2011","Sep","8","No","Thursday","Yes","Good",21.14,22.9994,73,8.9981,31,467,498
"Fall","2011","Sep","9","No","Thursday","Yes","Good",22.08,24.0026,69,7.0015,29,178,207
"Fall","2011","Sep","10","No","Thursday","Yes","Good",23.96,26.0024,61,8.9981,46,92,138
"Fall","2011","Sep","11","No","Thursday","Yes","Good",25.84,28.0022,51,8.9981,51,141,192
"Fall","2011","Sep","12","No","Thursday","Yes","Fair",25.84,28.0022,51,8.9981,64,165,229
"Fall","2011","Sep","13","No","Thursday","Yes","Fair",25.84,28.0022,48,6.0032,50,169,219
"Fall","2011","Sep","14","No","Thursday","Yes","Bad",25.84,28.0022,54,16.9979,54,144,198
"Fall","2011","Sep","15","No","Thursday","Yes","Good",25.84,28.0022,51,8.9981,39,135,174
"Fall","2011","Sep","16","No","Thursday","Yes","Good",26.78,28.0022,51,12.998,55,253,308
"Fall","2011","Sep","17","No","Thursday","Yes","Good",25.84,28.0022,54,16.9979,61,567,628
"Fall","2011","Sep","18","No","Thursday","Yes","Good",25.84,28.0022,54,15.0013,69,462,531
"Fall","2011","Sep","19","No","Thursday","Yes","Good",24.9,26.999,58,11.0014,79,364,443
"Fall","2011","Sep","20","No","Thursday","Yes","Good",23.02,24.9992,61,15.0013,33,247,280
"Fall","2011","Sep","21","No","Thursday","Yes","Fair",23.02,24.9992,57,12.998,17,160,177
"Fall","2011","Sep","22","No","Thursday","Yes","Fair",23.02,24.9992,57,15.0013,34,145,179
"Fall","2011","Sep","23","No","Thursday","Yes","Good",22.08,24.0026,65,16.9979,15,111,126
"Fall","2011","Sep","0","No","Friday","Yes","Good",22.08,24.0026,65,12.998,6,58,64
"Fall","2011","Sep","1","No","Friday","Yes","Bad",21.14,22.9994,73,7.0015,4,28,32
"Fall","2011","Sep","2","No","Friday","Yes","Bad",21.14,22.9994,73,7.0015,9,11,20
"Fall","2011","Sep","3","No","Friday","Yes","Fair",20.2,20.9996,83,11.0014,4,4,8
"Fall","2011","Sep","4","No","Friday","Yes","Good",20.2,20.9996,83,6.0032,2,2,4
"Fall","2011","Sep","5","No","Friday","Yes","Fair",20.2,20.9996,83,8.9981,0,20,20
"Fall","2011","Sep","6","No","Friday","Yes","Good",20.2,20.9996,83,8.9981,3,73,76
"Fall","2011","Sep","7","No","Friday","Yes","Good",20.2,20.9996,83,7.0015,6,253,259
"Fall","2011","Sep","8","No","Friday","Yes","Good",21.14,22.9994,78,12.998,22,434,456
"Fall","2011","Sep","9","No","Friday","Yes","Fair",21.14,22.0028,83,7.0015,30,190,220
"Fall","2011","Sep","10","No","Friday","Yes","Fair",22.08,24.0026,76,11.0014,34,106,140
"Fall","2011","Sep","11","No","Friday","Yes","Fair",23.02,24.9992,74,7.0015,51,141,192
"Fall","2011","Sep","12","No","Friday","Yes","Fair",23.02,24.9992,69,15.0013,82,178,260
"Fall","2011","Sep","13","No","Friday","Yes","Fair",23.96,26.0024,65,8.9981,72,207,279
"Fall","2011","Sep","14","No","Friday","Yes","Fair",24.9,26.999,61,7.0015,75,208,283
"Fall","2011","Sep","15","No","Friday","Yes","Fair",24.9,26.999,61,16.9979,69,277,346
"Fall","2011","Sep","16","No","Friday","Yes","Fair",24.9,26.999,61,8.9981,82,299,381
"Fall","2011","Sep","17","No","Friday","Yes","Fair",23.96,26.0024,65,11.0014,78,377,455
"Fall","2011","Sep","18","No","Friday","Yes","Fair",23.96,26.0024,65,12.998,50,305,355
"Fall","2011","Sep","19","No","Friday","Yes","Good",23.02,24.9992,69,8.9981,67,220,287
"Fall","2011","Sep","20","No","Friday","Yes","Good",22.08,24.0026,73,0,38,158,196
"Fall","2011","Sep","21","No","Friday","Yes","Fair",22.08,24.0026,73,6.0032,28,121,149
"Fall","2011","Sep","22","No","Friday","Yes","Fair",22.08,24.0026,73,11.0014,33,114,147
"Fall","2011","Sep","23","No","Friday","Yes","Fair",22.08,24.0026,73,11.0014,30,68,98
"Fall","2011","Sep","0","No","Saturday","No","Fair",22.08,24.0026,73,7.0015,22,65,87
"Fall","2011","Sep","1","No","Saturday","No","Fair",22.08,24.0026,69,16.9979,17,57,74
"Fall","2011","Sep","2","No","Saturday","No","Fair",22.08,24.0026,69,15.0013,15,26,41
"Fall","2011","Sep","3","No","Saturday","No","Good",21.14,22.9994,73,11.0014,17,18,35
"Fall","2011","Sep","4","No","Saturday","No","Good",21.14,22.9994,73,11.0014,3,4,7
"Fall","2011","Sep","5","No","Saturday","No","Good",21.14,24.0026,69,12.998,3,9,12
"Fall","2011","Sep","6","No","Saturday","No","Good",21.14,22.9994,73,11.0014,4,19,23
"Fall","2011","Sep","7","No","Saturday","No","Good",21.14,22.9994,73,12.998,5,33,38
"Fall","2011","Sep","8","No","Saturday","No","Good",22.08,24.0026,69,11.0014,24,65,89
"Fall","2011","Sep","9","No","Saturday","No","Fair",23.02,24.9992,69,16.9979,83,118,201
"Fall","2011","Sep","10","No","Saturday","No","Bad",23.02,24.9992,65,16.9979,90,168,258
"Fall","2011","Sep","11","No","Saturday","No","Bad",23.02,24.9992,69,19.0012,66,128,194
"Fall","2011","Sep","12","No","Saturday","No","Good",24.9,26.999,61,15.0013,97,160,257
"Fall","2011","Sep","13","No","Saturday","No","Good",24.9,26.999,65,15.0013,153,200,353
"Fall","2011","Sep","14","No","Saturday","No","Fair",25.84,28.9988,66,11.0014,204,176,380
"Fall","2011","Sep","15","No","Saturday","No","Good",25.84,28.9988,70,11.0014,187,201,388
"Fall","2011","Sep","16","No","Saturday","No","Good",25.84,28.9988,70,12.998,186,188,374
"Fall","2011","Sep","17","No","Saturday","No","Good",25.84,28.9988,70,15.0013,170,201,371
"Fall","2011","Sep","18","No","Saturday","No","Good",25.84,28.9988,70,11.0014,160,179,339
"Fall","2011","Sep","19","No","Saturday","No","Good",24.9,28.0022,74,8.9981,147,148,295
"Fall","2011","Sep","20","No","Saturday","No","Good",24.9,28.0022,79,11.0014,99,120,219
"Fall","2011","Sep","21","No","Saturday","No","Good",23.96,26.0024,83,8.9981,71,93,164
"Fall","2011","Sep","22","No","Saturday","No","Good",23.96,26.0024,83,7.0015,66,96,162
"Fall","2011","Sep","23","No","Saturday","No","Good",23.02,24.9992,85,8.9981,46,77,123
"Fall","2011","Sep","0","No","Sunday","No","Good",23.02,22.9994,89,12.998,33,76,109
"Fall","2011","Sep","1","No","Sunday","No","Good",23.02,24.0026,83,8.9981,37,38,75
"Fall","2011","Sep","2","No","Sunday","No","Good",23.02,24.0026,83,12.998,17,43,60
"Fall","2011","Sep","3","No","Sunday","No","Good",22.08,22.0028,89,12.998,20,23,43
"Fall","2011","Sep","4","No","Sunday","No","Good",22.08,22.0028,83,11.0014,0,4,4
"Fall","2011","Sep","5","No","Sunday","No","Good",22.08,22.0028,83,8.9981,1,5,6
"Fall","2011","Sep","6","No","Sunday","No","Good",22.08,22.0028,84,15.0013,0,3,3
"Fall","2011","Sep","7","No","Sunday","No","Good",23.02,24.0026,78,12.998,10,20,30
"Fall","2011","Sep","8","No","Sunday","No","Good",23.02,24.0026,78,11.0014,21,49,70
"Fall","2011","Sep","9","No","Sunday","No","Good",23.02,24.0026,78,11.0014,87,102,189
"Fall","2011","Sep","10","No","Sunday","No","Good",24.9,28.0022,74,8.9981,150,147,297
"Fall","2011","Sep","11","No","Sunday","No","Good",26.78,30.002,70,11.0014,174,163,337
"Fall","2011","Sep","12","No","Sunday","No","Good",27.72,32.0018,66,11.0014,214,221,435
"Fall","2011","Sep","13","No","Sunday","No","Fair",28.66,32.9984,62,19.0012,245,174,419
"Fall","2011","Sep","14","No","Sunday","No","Good",28.66,34.0016,66,22.0028,205,156,361
"Fall","2011","Sep","15","No","Sunday","No","Good",28.66,34.0016,66,19.0012,218,192,410
"Fall","2011","Sep","16","No","Sunday","No","Good",29.6,34.9982,59,15.0013,196,141,337
"Fall","2011","Sep","17","No","Sunday","No","Good",27.72,32.0018,66,15.0013,204,172,376
"Fall","2011","Sep","18","No","Sunday","No","Good",27.72,32.0018,66,12.998,187,169,356
"Fall","2011","Sep","19","No","Sunday","No","Good",26.78,30.002,70,12.998,178,150,328
"Fall","2011","Sep","20","No","Sunday","No","Good",26.78,30.002,70,19.9995,104,125,229
"Fall","2011","Sep","21","No","Sunday","No","Good",25.84,30.002,74,16.9979,104,103,207
"Fall","2011","Sep","22","No","Sunday","No","Fair",25.84,30.002,74,19.0012,70,85,155
"Fall","2011","Sep","23","No","Sunday","No","Fair",25.84,28.9988,70,11.0014,46,58,104
"Fall","2011","Sep","0","Yes","Monday","No","Fair",24.9,28.0022,74,15.0013,31,66,97
"Fall","2011","Sep","1","Yes","Monday","No","Fair",23.96,26.0024,79,7.0015,19,35,54
"Fall","2011","Sep","2","Yes","Monday","No","Fair",23.96,26.0024,79,11.0014,17,22,39
"Fall","2011","Sep","3","Yes","Monday","No","Fair",23.96,26.0024,74,19.9995,4,12,16
"Fall","2011","Sep","4","Yes","Monday","No","Fair",23.96,26.0024,69,19.0012,3,5,8
"Fall","2011","Sep","5","Yes","Monday","No","Fair",23.02,24.9992,74,11.0014,2,4,6
"Fall","2011","Sep","6","Yes","Monday","No","Fair",23.02,24.9992,74,8.9981,6,5,11
"Fall","2011","Sep","7","Yes","Monday","No","Good",23.02,24.9992,74,11.0014,11,30,41
"Fall","2011","Sep","8","Yes","Monday","No","Fair",23.02,24.0026,78,12.998,45,56,101
"Fall","2011","Sep","9","Yes","Monday","No","Bad",23.96,26.0024,74,11.0014,63,89,152
"Fall","2011","Sep","10","Yes","Monday","No","Fair",24.9,26.999,70,11.0014,107,137,244
"Fall","2011","Sep","11","Yes","Monday","No","Fair",24.9,28.0022,74,11.0014,101,207,308
"Fall","2011","Sep","12","Yes","Monday","No","Fair",25.84,28.9988,70,12.998,141,212,353
"Fall","2011","Sep","13","Yes","Monday","No","Fair",26.78,30.002,70,8.9981,154,235,389
