"mnth","hr","holiday","weekday","weathersit","temp","atemp","hum","windspeed","total"
"May","3","No","Tuesday","Fair",19.26,20.003,94,7.0015,2
"May","5","No","Tuesday","Fair",19.26,20.003,94,16.9979,24
"May","7","No","Tuesday","Bad",22.08,22.9994,78,12.998,314
"May","8","No","Tuesday","Bad",21.14,22.0028,83,15.0013,434
"May","10","No","Tuesday","Good",24.9,26.999,61,22.0028,108
"May","12","No","Tuesday","Good",27.72,28.9988,45,26.0027,170
"May","13","No","Tuesday","Good",28.66,30.002,46,16.9979,190
"May","14","No","Tuesday","Good",28.66,30.002,46,19.0012,153
"May","15","No","Tuesday","Bad",26.78,28.9988,55,27.9993,188
"May","16","No","Tuesday","Good",23.02,24.9992,69,12.998,277
"May","17","No","Tuesday","Good",24.9,26.999,61,7.0015,548
"May","18","No","Tuesday","Good",24.9,26.999,70,12.998,564
"May","19","No","Tuesday","Good",23.02,24.9992,74,12.998,355
"May","20","No","Tuesday","Good",23.02,24.9992,74,6.0032,280
"May","21","No","Tuesday","Good",22.08,22.9994,78,6.0032,189
"May","23","No","Tuesday","Bad",23.02,24.9992,74,11.0014,66
"May","0","No","Wednesday","Bad",20.2,20.9996,83,15.0013,35
"May","2","No","Wednesday","Fair",18.32,18.9998,94,0,8
"May","3","No","Wednesday","Good",17.38,18.0032,100,8.9981,9
"May","4","No","Wednesday","Good",17.38,18.0032,100,7.0015,3
"May","5","No","Wednesday","Good",18.32,18.9998,88,6.0032,25
"May","6","No","Wednesday","Good",18.32,18.9998,94,6.0032,117
"May","7","No","Wednesday","Good",21.14,22.9994,73,8.9981,313
"May","8","No","Wednesday","Good",22.08,24.0026,69,15.0013,531
"May","10","No","Wednesday","Good",24.9,26.999,61,6.0032,135
"May","11","No","Wednesday","Good",26.78,28.0022,51,6.0032,140
"May","12","No","Wednesday","Good",26.78,28.9988,55,8.9981,210
"May","13","No","Wednesday","Good",26.78,28.9988,55,8.9981,202
"May","14","No","Wednesday","Good",26.78,28.9988,55,11.0014,168
"May","15","No","Wednesday","Good",27.72,30.002,52,16.9979,182
"May","17","No","Wednesday","Good",26.78,28.0022,51,15.0013,601
"May","18","No","Wednesday","Good",25.84,28.0022,58,15.0013,517
"May","19","No","Wednesday","Good",24.9,26.999,61,8.9981,405
"May","20","No","Wednesday","Good",24.9,26.999,61,11.0014,340
"May","22","No","Wednesday","Good",23.02,24.9992,69,16.9979,174
"May","0","No","Thursday","Good",22.08,24.0026,73,8.9981,45
"May","1","No","Thursday","Good",22.08,24.0026,73,8.9981,16
"May","2","No","Thursday","Good",21.14,22.0028,83,7.0015,14
"May","3","No","Thursday","Good",20.2,20.003,88,6.0032,4
"May","4","No","Thursday","Good",20.2,20.003,88,0,2
"May","5","No","Thursday","Fair",20.2,20.003,88,6.0032,27
"May","6","No","Thursday","Fair",20.2,17,100,6.0032,98
"May","7","No","Thursday","Fair",21.14,20.003,94,16.9979,286
"May","8","No","Thursday","Fair",23.02,24.0026,83,11.0014,489
"May","9","No","Thursday","Good",25.84,28.9988,70,11.0014,216
"May","10","No","Thursday","Good",24.9,28.0022,74,19.0012,143
"May","11","No","Thursday","Good",26.78,30.002,66,15.0013,160
"May","13","No","Thursday","Good",30.54,34.9982,52,19.0012,197
"May","14","No","Thursday","Good",30.54,34.9982,52,19.0012,189
"May","15","No","Thursday","Fair",30.54,34.0016,46,19.0012,141
"May","16","No","Thursday","Fair",29.6,32.9984,49,23.9994,291
"May","18","No","Thursday","Good",29.6,32.0018,46,22.0028,478
"May","19","No","Thursday","Good",28.66,30.002,46,22.0028,378
"May","20","No","Thursday","Good",25.84,28.0022,58,11.0014,322
"May","21","No","Thursday","Good",25.84,28.9988,62,6.0032,223
"May","22","No","Thursday","Good",24.9,26.999,65,8.9981,180
"May","0","No","Friday","Good",23.96,26.0024,69,16.9979,69
"May","1","No","Friday","Good",24.9,26.999,58,19.9995,50
"May","2","No","Friday","Good",23.96,26.0024,61,15.0013,18
"May","3","No","Friday","Good",23.02,24.9992,65,6.0032,12
"May","4","No","Friday","Good",22.08,24.0026,69,8.9981,7
"May","5","No","Friday","Good",22.08,24.0026,65,19.0012,31
"May","6","No","Friday","Good",22.08,24.0026,69,6.0032,81
"May","7","No","Friday","Good",22.08,24.0026,73,11.0014,249
"May","8","No","Friday","Good",23.02,24.9992,74,19.0012,418
"May","9","No","Friday","Good",24.9,26.999,65,19.0012,227
"May","10","No","Friday","Good",25.84,28.0022,54,26.0027,153
"May","11","No","Friday","Fair",26.78,28.9988,55,22.0028,166
"May","14","No","Friday","Good",27.72,30.002,55,16.9979,239
"May","15","No","Friday","Good",28.66,30.9986,49,19.0012,356
"May","16","No","Friday","Fair",27.72,30.002,55,26.0027,419
"May","17","No","Friday","Good",26.78,28.9988,58,26.0027,491
"May","19","No","Friday","Bad",20.2,22.0028,78,16.9979,279
"May","21","No","Friday","Good",20.2,20.9996,83,7.0015,151
"May","22","No","Friday","Good",20.2,22.0028,78,8.9981,141
"May","0","No","Saturday","Good",19.26,20.003,88,8.9981,94
"May","1","No","Saturday","Good",19.26,20.003,88,12.998,55
"May","2","No","Saturday","Good",18.32,18.9998,94,12.998,48
"May","3","No","Saturday","Good",18.32,18.9998,88,15.0013,15
"May","4","No","Saturday","Good",18.32,18.9998,88,16.9979,4
"May","5","No","Saturday","Good",18.32,18.9998,88,15.0013,7
"May","6","No","Saturday","Good",19.26,20.003,83,16.9979,19
"May","7","No","Saturday","Good",20.2,20.9996,83,16.9979,50
"May","8","No","Saturday","Good",21.14,22.9994,78,12.998,102
"May","9","No","Saturday","Good",22.08,24.0026,73,16.9979,177
"May","10","No","Saturday","Good",24.9,26.999,65,15.0013,276
"May","13","No","Saturday","Good",25.84,28.9988,62,15.0013,385
"May","14","No","Saturday","Good",26.78,28.9988,58,15.0013,382
"May","16","No","Saturday","Good",27.72,30.002,55,19.0012,402
"May","17","No","Saturday","Good",26.78,28.9988,55,19.9995,341
"May","18","No","Saturday","Good",25.84,28.9988,62,16.9979,385
"May","20","No","Saturday","Good",24.9,26.999,65,15.0013,196
"May","21","No","Saturday","Good",23.02,24.9992,74,19.9995,201
"May","22","No","Saturday","Good",23.02,24.0026,78,15.0013,161
"May","23","No","Saturday","Good",22.08,22.0028,83,12.998,125
"May","0","No","Sunday","Good",22.08,22.0028,83,15.0013,83
"May","1","No","Sunday","Good",21.14,20.9996,88,11.0014,66
"May","2","No","Sunday","Good",21.14,20.9996,88,7.0015,61
"May","3","No","Sunday","Good",21.14,20.9996,88,7.0015,26
"May","4","No","Sunday","Good",20.2,20.003,88,6.0032,23
"May","7","No","Sunday","Fair",21.14,20.9996,88,16.9979,30
"May","8","No","Sunday","Fair",21.14,20.9996,88,15.0013,96
"May","9","No","Sunday","Fair",21.14,20.003,94,16.9979,152
"May","10","No","Sunday","Fair",23.02,24.0026,83,15.0013,251
"May","11","No","Sunday","Fair",23.02,24.0026,83,19.0012,319
"May","12","No","Sunday","Fair",24.9,28.0022,74,15.0013,402
"May","13","No","Sunday","Good",25.84,28.9988,70,19.0012,418
"May","14","No","Sunday","Good",26.78,30.002,70,19.0012,351
"May","15","No","Sunday","Good",26.78,30.002,70,19.9995,376
"May","16","No","Sunday","Good",26.78,30.002,70,19.0012,361
"May","18","No","Sunday","Good",25.84,30.002,74,19.0012,328
"May","19","No","Sunday","Good",25.84,30.002,74,16.9979,287
"May","21","No","Sunday","Good",23.96,26.0024,83,11.0014,229
"May","22","No","Sunday","Good",23.02,22.9994,89,8.9981,171
"May","23","No","Sunday","Good",23.02,22.9994,89,11.0014,135
"May","0","Yes","Monday","Good",22.08,20.9996,94,12.998,103
"May","1","Yes","Monday","Good",22.08,20.9996,94,8.9981,79
"May","3","Yes","Monday","Good",22.08,20.9996,94,12.998,18
"May","4","Yes","Monday","Good",21.14,20.003,94,11.0014,6
"May","5","Yes","Monday","Fair",21.14,20.003,94,7.0015,7
"May","6","Yes","Monday","Fair",22.08,20.9996,94,6.0032,16
"May","7","Yes","Monday","Fair",22.08,20.9996,94,0,31
"May","9","Yes","Monday","Good",25.84,30.002,74,6.0032,128
"May","10","Yes","Monday","Good",29.6,34.0016,55,16.9979,269
"May","12","Yes","Monday","Good",32.42,36.998,47,7.0015,366
"May","14","Yes","Monday","Good",33.36,36.998,39,0,327
"May","16","Yes","Monday","Good",33.36,36.0014,37,19.0012,309
"May","17","Yes","Monday","Good",32.42,36.0014,41,15.0013,304
"May","18","Yes","Monday","Good",32.42,36.0014,41,11.0014,249
"May","21","Yes","Monday","Good",26.78,30.002,70,8.9981,149
"May","22","Yes","Monday","Good",25.84,30.002,74,11.0014,106
"May","23","Yes","Monday","Good",24.9,28.0022,84,7.0015,48
"May","1","No","Tuesday","Good",23.96,26.0024,89,6.0032,17
"May","2","No","Tuesday","Fair",23.02,22.9994,94,8.9981,12
"May","3","No","Tuesday","Fair",22.08,20.9996,94,0,4
"May","4","No","Tuesday","Good",23.02,24.0026,83,6.0032,3
"May","5","No","Tuesday","Good",23.02,24.0026,83,6.0032,26
"May","6","No","Tuesday","Good",23.96,26.0024,79,6.0032,109
"May","7","No","Tuesday","Good",26.78,30.002,66,7.0015,235
"May","8","No","Tuesday","Good",28.66,32.9984,59,8.9981,406
"May","9","No","Tuesday","Good",29.6,34.0016,55,8.9981,175
"May","11","No","Tuesday","Good",32.42,36.998,47,0,106
"May","12","No","Tuesday","Good",32.42,36.998,47,8.9981,162
"May","13","No","Tuesday","Good",34.3,38.9978,39,11.0014,147
"May","14","No","Tuesday","Good",34.3,38.0012,37,0,140
"May","19","No","Tuesday","Good",28.66,32.9984,62,7.0015,285
"May","22","No","Tuesday","Good",26.78,30.002,70,11.0014,159
"May","23","No","Tuesday","Good",25.84,30.002,79,6.0032,61
"Jun","0","No","Wednesday","Good",24.9,28.0022,79,11.0014,34
"Jun","1","No","Wednesday","Good",24.9,28.0022,84,16.9979,17
"Jun","2","No","Wednesday","Good",24.9,28.0022,79,11.0014,3
"Jun","3","No","Wednesday","Good",23.96,26.0024,89,12.998,6
"Jun","4","No","Wednesday","Fair",23.96,26.0024,89,15.0013,4
"Jun","6","No","Wednesday","Fair",23.96,26.0024,89,6.0032,128
"Jun","7","No","Wednesday","Fair",24.9,28.0022,79,11.0014,284
"Jun","8","No","Wednesday","Fair",25.84,30.002,79,12.998,454
"Jun","9","No","Wednesday","Fair",26.78,30.9986,74,15.0013,207
"Jun","10","No","Wednesday","Fair",27.72,32.9984,75,16.9979,115
"Jun","11","No","Wednesday","Fair",30.54,36.998,59,15.0013,112
"Jun","12","No","Wednesday","Good",32.42,38.9978,53,0,169
"Jun","13","No","Wednesday","Good",34.3,38.0012,37,12.998,154
"Jun","14","No","Wednesday","Good",34.3,38.0012,37,16.9979,145
"Jun","15","No","Wednesday","Good",34.3,38.9978,39,19.9995,152
"Jun","16","No","Wednesday","Good",32.42,36.998,47,19.9995,266
"Jun","18","No","Wednesday","Bad",30.54,36.0014,56,26.0027,309
"Jun","19","No","Wednesday","Fair",26.78,30.9986,79,11.0014,264
"Jun","21","No","Wednesday","Good",26.78,30.002,70,19.0012,190
"Jun","22","No","Wednesday","Good",26.78,30.002,66,8.9981,129
"Jun","23","No","Wednesday","Good",26.78,28.0022,51,11.0014,69
"Jun","1","No","Thursday","Good",25.84,26.999,38,7.0015,15
"Jun","3","No","Thursday","Good",23.02,24.9992,44,7.0015,4
"Jun","5","No","Thursday","Good",23.02,24.9992,39,15.0013,31
"Jun","6","No","Thursday","Good",23.02,24.9992,39,8.9981,113
"Jun","7","No","Thursday","Good",24.9,26.0024,34,16.9979,304
"Jun","8","No","Thursday","Good",24.9,26.0024,32,19.9995,467
"Jun","9","No","Thursday","Good",25.84,26.0024,26,23.9994,225
"Jun","10","No","Thursday","Good",25.84,26.999,28,32.9975,139
"Jun","11","No","Thursday","Good",26.78,26.999,28,26.0027,165
"Jun","12","No","Thursday","Good",27.72,28.0022,25,31.0009,232
"Jun","14","No","Thursday","Good",28.66,28.0022,24,22.0028,185
"Jun","15","No","Thursday","Good",29.6,28.9988,21,26.0027,188
"Jun","18","No","Thursday","Good",26.78,26.999,22,26.0027,525
"Jun","19","No","Thursday","Good",25.84,26.0024,23,19.9995,379
"Jun","20","No","Thursday","Good",24.9,26.0024,24,12.998,337
"Jun","21","No","Thursday","Good",23.02,24.9992,31,12.998,248
"Jun","22","No","Thursday","Good",22.08,24.9992,33,16.9979,155
"Jun","23","No","Thursday","Good",21.14,24.9992,35,15.0013,112
"Jun","1","No","Friday","Good",20.2,24.9992,38,23.9994,22
"Jun","2","No","Friday","Good",18.32,18.9998,43,15.0013,12
"Jun","3","No","Friday","Good",17.38,18.0032,49,15.0013,5
"Jun","4","No","Friday","Good",16.44,17,48,22.0028,6
"Jun","6","No","Friday","Good",17.38,18.0032,45,19.9995,106
"Jun","10","No","Friday","Good",21.14,24.9992,33,16.9979,161
"Jun","11","No","Friday","Good",22.08,24.9992,31,22.0028,192
"Jun","12","No","Friday","Good",23.02,24.9992,27,19.0012,259
"Jun","13","No","Friday","Good",23.96,24.9992,26,16.9979,248
"Jun","14","No","Friday","Good",24.9,26.0024,28,19.0012,240
"Jun","16","No","Friday","Good",25.84,26.0024,26,22.0028,349
"Jun","17","No","Friday","Good",25.84,26.0024,25,19.0012,558
"Jun","18","No","Friday","Good",24.9,26.0024,24,19.9995,564
"Jun","19","No","Friday","Good",23.96,24.9992,26,19.0012,391
"Jun","20","No","Friday","Good",22.08,24.9992,29,11.0014,293
"Jun","21","No","Friday","Good",22.08,24.9992,29,7.0015,247
"Jun","23","No","Friday","Good",19.26,20.003,46,7.0015,171
"Jun","0","No","Saturday","Good",18.32,18.9998,52,0,93
"Jun","1","No","Saturday","Good",17.38,18.0032,64,7.0015,94
"Jun","2","No","Saturday","Good",17.38,18.0032,56,12.998,59
"Jun","4","No","Saturday","Good",16.44,17,59,6.0032,15
"Jun","6","No","Saturday","Good",17.38,18.0032,60,0,28
"Jun","8","No","Saturday","Good",20.2,24.9992,46,6.0032,125
"Jun","10","No","Saturday","Good",22.08,24.9992,38,7.0015,317
"Jun","11","No","Saturday","Good",23.02,24.9992,36,8.9981,369
"Jun","12","No","Saturday","Good",24.9,26.0024,32,11.0014,420
"Jun","13","No","Saturday","Good",26.78,26.999,28,8.9981,456
"Jun","14","No","Saturday","Good",26.78,26.999,33,15.0013,451
"Jun","15","No","Saturday","Fair",26.78,26.999,27,27.9993,404
"Jun","16","No","Saturday","Fair",25.84,26.999,30,8.9981,440
"Jun","17","No","Saturday","Fair",25.84,26.999,34,16.9979,344
"Jun","19","No","Saturday","Fair",24.9,26.0024,39,6.0032,285
"Jun","20","No","Saturday","Fair",24.9,26.999,48,6.0032,239
"Jun","22","No","Saturday","Good",22.08,24.9992,57,15.0013,190
"Jun","23","No","Saturday","Fair",22.08,24.9992,57,0,150
"Jun","0","No","Sunday","Good",22.08,24.9992,57,6.0032,113
"Jun","1","No","Sunday","Fair",22.08,24.9992,61,11.0014,96
"Jun","2","No","Sunday","Fair",22.08,24.9992,61,11.0014,64
"Jun","3","No","Sunday","Fair",21.14,24.0026,65,11.0014,47
"Jun","4","No","Sunday","Fair",21.14,24.0026,65,11.0014,12
"Jun","5","No","Sunday","Fair",21.14,24.0026,61,8.9981,6
"Jun","7","No","Sunday","Fair",20.2,22.9994,73,16.9979,27
"Jun","8","No","Sunday","Fair",20.2,22.9994,73,16.9979,98
"Jun","9","No","Sunday","Fair",20.2,22.0028,78,12.998,164
"Jun","10","No","Sunday","Fair",21.14,22.9994,73,6.0032,251
"Jun","11","No","Sunday","Fair",22.08,24.0026,69,7.0015,335
"Jun","12","No","Sunday","Fair",22.08,24.0026,69,7.0015,335
"Jun","13","No","Sunday","Good",23.02,24.9992,65,7.0015,367
"Jun","15","No","Sunday","Good",24.9,26.999,54,0,417
"Jun","16","No","Sunday","Good",25.84,28.0022,51,6.0032,398
"Jun","18","No","Sunday","Good",24.9,26.999,58,7.0015,363
"Jun","19","No","Sunday","Good",23.96,26.0024,65,11.0014,357
"Jun","21","No","Sunday","Good",22.08,24.0026,73,11.0014,165
"Jun","22","No","Sunday","Good",22.08,22.9994,78,15.0013,130
"Jun","23","No","Sunday","Good",21.14,22.9994,78,8.9981,86
"Jun","1","No","Monday","Good",20.2,20.9996,83,8.9981,14
"Jun","2","No","Monday","Good",19.26,20.003,88,7.0015,8
"Jun","3","No","Monday","Good",19.26,20.003,88,0,5
"Jun","4","No","Monday","Good",18.32,18.9998,94,7.0015,8
"Jun","5","No","Monday","Good",18.32,18.9998,88,6.0032,31
"Jun","6","No","Monday","Good",19.26,20.003,88,0,112
"Jun","7","No","Monday","Good",21.14,22.9994,78,7.0015,299
"Jun","8","No","Monday","Good",22.08,24.0026,73,6.0032,438
"Jun","9","No","Monday","Good",24.9,26.999,58,11.0014,188
"Jun","10","No","Monday","Good",25.84,28.0022,51,15.0013,95
"Jun","12","No","Monday","Good",27.72,28.0022,37,11.0014,153
"Jun","15","No","Monday","Good",29.6,30.002,29,12.998,165
"Jun","16","No","Monday","Good",27.72,28.0022,33,8.9981,267
"Jun","17","No","Monday","Good",28.66,28.9988,33,19.0012,579
"Jun","18","No","Monday","Good",27.72,28.0022,31,8.9981,556
"Jun","19","No","Monday","Good",25.84,28.0022,54,12.998,407
"Jun","20","No","Monday","Good",23.96,26.0024,61,8.9981,336
"Jun","21","No","Monday","Good",23.02,24.9992,57,6.0032,189
"Jun","22","No","Monday","Good",23.02,24.9992,61,6.0032,173
"Jun","0","No","Tuesday","Good",22.08,24.0026,65,6.0032,20
"Jun","2","No","Tuesday","Good",20.2,22.9994,73,6.0032,5
"Jun","3","No","Tuesday","Good",20.2,22.9994,73,6.0032,2
"Jun","4","No","Tuesday","Good",19.26,20.003,83,8.9981,5
"Jun","5","No","Tuesday","Good",19.26,20.003,88,11.0014,32
"Jun","6","No","Tuesday","Good",20.2,22.0028,78,8.9981,126
"Jun","7","No","Tuesday","Fair",22.08,24.0026,69,12.998,334
"Jun","8","No","Tuesday","Fair",23.96,26.0024,61,8.9981,477
"Jun","9","No","Tuesday","Fair",25.84,28.0022,58,15.0013,217
"Jun","10","No","Tuesday","Fair",27.72,28.9988,48,12.998,123
"Jun","11","No","Tuesday","Fair",27.72,30.002,52,16.9979,151
"Jun","12","No","Tuesday","Fair",29.6,32.0018,46,19.0012,183
"Jun","14","No","Tuesday","Fair",29.6,32.0018,43,19.0012,146
"Jun","16","No","Tuesday","Good",29.6,30.9986,38,15.0013,308
"Jun","17","No","Tuesday","Good",29.6,32.0018,43,16.9979,539
"Jun","18","No","Tuesday","Good",28.66,30.002,46,19.0012,551
"Jun","20","No","Tuesday","Good",26.78,28.9988,56,8.9981,346
"Jun","21","No","Tuesday","Good",25.84,28.9988,70,8.9981,218
"Jun","22","No","Tuesday","Good",24.9,26.999,65,8.9981,153
"Jun","2","No","Wednesday","Good",22.08,22.0028,89,6.0032,7
"Jun","5","No","Wednesday","Good",21.14,20.9996,88,0,21
"Jun","6","No","Wednesday","Good",22.08,22.0028,89,8.9981,116
"Jun","7","No","Wednesday","Good",23.02,24.9992,74,7.0015,353
"Jun","8","No","Wednesday","Good",27.72,30.9986,58,11.0014,481
"Jun","9","No","Wednesday","Good",27.72,30.9986,58,11.0014,202
"Jun","10","No","Wednesday","Good",30.54,32.9984,43,15.0013,90
"Jun","11","No","Wednesday","Good",31.48,34.0016,41,12.998,134
"Jun","13","No","Wednesday","Good",34.3,40.001,42,0,136
"Jun","14","No","Wednesday","Good",35.24,42.0008,40,16.9979,155
"Jun","15","No","Wednesday","Good",35.24,42.0008,40,11.0014,128
"Jun","16","No","Wednesday","Good",35.24,42.0008,40,15.0013,233
"Jun","18","No","Wednesday","Good",34.3,38.0012,37,15.0013,459
"Jun","20","No","Wednesday","Good",29.6,36.0014,63,8.9981,280
"Jun","21","No","Wednesday","Good",29.6,36.998,66,8.9981,202
"Jun","22","No","Wednesday","Good",27.72,32.9984,75,11.0014,176
"Jun","23","No","Wednesday","Good",27.72,32.9984,75,12.998,116
"Jun","0","No","Thursday","Fair",26.78,30.9986,79,8.9981,47
"Jun","1","No","Thursday","Good",26.78,30.9986,79,7.0015,16
"Jun","2","No","Thursday","Fair",25.84,30.9986,84,11.0014,6
"Jun","4","No","Thursday","Fair",25.84,30.002,79,6.0032,6
"Jun","5","No","Thursday","Fair",24.9,28.0022,84,0,20
"Jun","7","No","Thursday","Fair",25.84,30.002,79,8.9981,314
"Jun","8","No","Thursday","Fair",27.72,32.0018,70,7.0015,432
"Jun","9","No","Thursday","Good",31.48,36.0014,49,0,168
"Jun","10","No","Thursday","Good",32.42,38.0012,50,19.0012,94
"Jun","12","No","Thursday","Good",35.24,40.001,35,12.998,140
"Jun","14","No","Thursday","Good",35.24,42.0008,40,12.998,118
"Jun","15","No","Thursday","Good",36.18,38.9978,31,11.0014,104
"Jun","16","No","Thursday","Good",35.24,38.9978,33,8.9981,200
"Jun","17","No","Thursday","Good",34.3,38.0012,37,16.9979,409
"Jun","19","No","Thursday","Fair",31.48,32.9984,39,22.0028,326
"Jun","20","No","Thursday","Fair",29.6,32.0018,43,12.998,254
"Jun","22","No","Thursday","Fair",26.78,28.9988,58,11.0014,153
"Jun","0","No","Friday","Bad",24.9,26.999,65,15.0013,69
"Jun","1","No","Friday","Bad",24.9,26.999,65,15.0013,23
"Jun","3","No","Friday","Good",23.96,26.0024,69,11.0014,6
"Jun","4","No","Friday","Good",23.02,24.0026,78,11.0014,4
"Jun","5","No","Friday","Good",23.02,24.0026,78,11.0014,28
"Jun","7","No","Friday","Good",25.84,28.9988,66,7.0015,267
"Jun","8","No","Friday","Good",26.78,28.9988,58,8.9981,452
"Jun","9","No","Friday","Good",27.72,30.002,55,0,213
"Jun","10","No","Friday","Good",28.66,30.9986,52,0,111
"Jun","12","No","Friday","Good",31.48,34.0016,44,8.9981,207
"Jun","13","No","Friday","Good",31.48,34.0016,44,7.0015,189
"Jun","14","No","Friday","Good",32.42,34.9982,39,0,165
